,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2016-04-21,21.993542,20.945494,20.019749,19.434526,19.716911,22.497005,29.289547,35.979393,35.739388,31.540157,28.40471,26.761852,24.99857,23.967802,23.295448,23.347204,24.333689,26.742176,29.824318,31.838005,31.013126,28.691832,25.68392,21.702396
2016-04-22,21.137352,19.431477,18.160608,17.437393,18.157673,21.169447,27.989021,34.775616,36.07979,33.42973,31.416567,30.10388,28.265837,26.685492,25.185472,24.849255,25.323767,26.94349,29.418318,31.151749,30.867384,29.21933,26.51909,22.96711
2016-04-23,22.944763,20.969364,19.684715,18.67554,18.094309,18.380165,20.040962,22.985035,25.297596,25.39856,24.706242,24.048187,21.897171,19.525135,17.704206,17.004316,17.227924,18.507866,20.828297,23.012022,23.454906,22.715656,21.18862,18.905201
2016-04-24,19.311861,17.052277,15.185647,14.031206,13.888096,13.884487,14.070521,15.0660305,15.574232,15.457418,15.855394,16.231642,15.688567,14.127926,12.575873,12.463949,13.533963,16.147194,19.841568,23.573238,25.249485,25.30709,24.743128,23.33831
2016-04-25,20.890728,19.229902,17.75969,17.140207,17.336945,20.03553,27.211447,34.72577,35.684505,32.301067,30.11351,28.804344,26.996868,25.720682,24.720642,23.941267,24.11968,25.644678,28.011497,29.629211,28.858156,26.872007,24.15776,20.490479
2016-04-26,20.761417,18.987263,17.74156,17.243032,17.950668,20.800398,27.69938,35.113693,36.616165,33.570534,30.913465,29.260584,27.039898,25.357592,23.920914,23.011099,23.173649,24.804565,27.201025,29.350523,29.169374,27.474066,24.936195,21.649824
2016-04-27,20.663235,18.890133,17.199833,16.41608,17.016638,19.712706,26.022089,32.39191,32.944084,29.727068,27.784866,26.699242,25.470228,24.497168,23.672348,22.9585,23.248915,24.777828,26.906658,28.635136,28.648952,27.648746,25.33323,22.227333
2016-04-28,20.190237,18.743216,17.839668,17.489769,18.346457,21.046413,27.145123,33.236317,33.896107,31.117538,28.957071,27.47501,26.138618,25.148787,24.086866,24.093033,24.951239,26.788637,29.679993,32.619095,33.878105,32.8765,30.220993,26.863209
2016-04-29,24.283241,21.720558,19.927631,18.974327,19.299507,21.19456,25.72739,30.285582,29.604992,26.485426,24.450933,22.708206,21.331385,20.790174,20.896671,21.675762,23.689123,26.15474,28.565706,29.901228,29.798857,28.686207,26.028496,22.497398
2016-04-30,23.401768,21.42498,20.429321,19.731766,19.65843,20.061386,21.300802,23.574028,25.281809,25.34206,25.384134,25.517942,24.43569,23.041246,22.043756,21.714638,22.419035,23.73203,25.756102,27.487528,27.482527,25.54893,23.257654,20.751926
2016-05-01,20.923393,18.992043,17.46927,16.364372,16.1454,16.262772,16.502537,17.451944,18.002989,17.896736,18.524372,18.985239,18.440334,16.920553,16.069817,16.251842,17.475063,19.790728,22.809185,26.047968,27.955572,27.984823,26.976873,25.079195
2016-05-02,21.378294,20.365694,19.683634,19.439539,19.886951,22.586657,29.243092,35.37258,35.26136,31.828388,29.724304,28.906675,27.798058,27.087286,26.417208,26.374075,27.079983,28.966452,31.722301,33.533527,33.41355,31.752464,28.72443,24.897736
2016-05-03,24.037537,21.796618,20.56011,20.080532,20.662842,23.147345,29.313322,36.35163,38.62275,36.988136,35.688267,34.66574,32.195316,29.732372,27.7172,26.407598,26.01808,26.860449,28.507776,29.75766,29.802122,28.780966,26.540894,23.37981
2016-05-04,21.851768,20.412195,19.774036,19.685036,20.574614,22.966454,28.202965,33.269516,34.278496,32.176994,30.59479,29.55754,28.175226,26.826202,25.819315,25.819061,26.760399,28.755116,31.605679,33.620026,34.046795,33.106834,30.558308,27.075922
2016-05-05,24.525772,22.028343,20.47491,19.18715,18.69009,18.344303,18.625923,20.013748,20.18973,19.24276,18.26044,17.110933,15.172112,13.285928,12.433288,13.137464,14.751253,18.23573,22.156729,25.575846,26.895805,26.26384,24.23809,21.121307
2016-05-06,18.825155,16.898876,15.608917,15.51732,16.442509,19.603703,25.592905,30.991276,30.946049,28.082195,25.87942,23.738894,21.028152,19.072254,17.79721,17.508047,18.815613,22.462696,26.922213,29.438904,29.108177,26.754406,23.497976,19.546934
2016-05-07,19.39838,17.02511,16.005426,15.89354,16.351572,17.351635,19.5866,22.362028,22.602472,20.750422,18.137316,15.432959,12.118121,9.729203,8.164656,8.721773,10.906463,15.380614,20.668858,23.683712,24.037308,22.630627,20.20609,17.143927
2016-05-08,15.226824,12.816174,11.832265,11.988392,12.104207,12.1147375,12.742061,13.56414,13.400663,11.382849,8.166258,5.4746246,2.0695553,-0.45874786,-1.7928371,-1.0705528,1.8560638,7.8813686,14.838334,19.446892,21.59633,21.691525,20.500652,18.636276
2016-05-09,13.599814,11.791199,10.909047,12.328493,14.707319,19.548841,27.69401,34.09357,34.340385,28.792997,23.331333,19.367716,15.745992,13.74174,13.154857,13.529473,15.540326,20.886848,27.52449,31.072227,29.904316,27.181988,23.421604,18.553411
2016-05-10,18.208126,16.107351,14.537441,14.393815,16.237785,20.781794,29.258419,35.906803,35.41119,31.54125,28.735703,26.791763,25.007502,24.046286,23.276262,23.829506,25.358425,28.345316,31.847279,33.498924,31.741932,28.428568,25.107412,20.844477
2016-05-11,21.40219,19.162699,17.450373,17.240227,18.716625,22.615553,29.917309,36.72979,37.138252,33.064392,29.244396,26.248589,23.115128,21.454264,20.272863,20.226208,21.764849,24.860254,28.503649,30.539803,29.085087,26.253332,22.862402,18.912756
2016-05-12,16.11161,13.813454,11.881773,11.654766,13.732791,18.264814,26.264458,32.68782,32.704025,29.031607,26.083181,24.049728,22.610762,21.880032,21.143368,21.18266,22.264946,24.83885,28.488922,30.790817,29.729366,27.280851,24.814106,21.549051
2016-05-13,22.605034,20.062498,18.195768,17.77559,19.296846,23.106228,30.639872,39.28138,42.514538,40.766357,38.088432,35.27292,31.098492,27.768713,25.225042,23.87202,23.649197,24.721792,27.075327,28.733397,28.086456,26.016897,23.446838,19.776047
2016-05-14,19.406553,16.219038,14.037857,13.231503,13.19639,13.395193,15.532613,18.766914,20.332232,19.622768,17.107143,14.218627,10.633225,7.9052696,5.640066,5.5948906,7.4054985,11.540568,17.133133,20.557928,21.134876,20.755165,19.38828,16.868988
2016-05-15,13.501245,9.232219,5.954649,4.499405,3.762846,2.4847775,2.7392101,3.6431694,4.779642,4.968359,3.4794216,1.117981,-2.68647,-5.3158817,-7.353281,-7.535967,-5.0305214,0.7269249,8.298358,14.034312,17.337458,19.195597,19.137863,17.490677
2016-05-16,13.624637,10.014614,6.9790764,5.7471313,5.295389,4.4861164,4.8507423,6.329317,8.780349,9.660394,8.74174,7.532341,4.365856,1.7412205,0.036865234,-0.015211105,1.6435909,6.7983036,13.893121,18.794668,21.02145,22.251549,21.732445,18.90313
2016-05-17,17.346085,14.197705,11.677815,10.339054,11.665578,15.659359,23.97956,32.1319,35.48096,34.725033,33.669506,32.779305,31.061796,29.112785,27.239979,26.612043,26.695906,28.460005,31.942787,34.089172,33.890522,32.453968,30.247412,25.376703
2016-05-18,23.82957,22.588127,21.553894,20.91952,21.537882,24.77795,32.63844,40.3025,42.273857,40.43303,38.943653,37.275093,35.613556,34.273186,33.149055,32.987762,33.65436,34.998226,37.18721,38.590847,37.154015,34.520164,30.726326,26.150555
2016-05-19,24.20604,22.968258,22.173326,21.672289,22.508017,25.73234,33.241753,41.383884,45.314026,45.29369,44.888176,43.50284,41.454796,39.302944,37.178925,35.64888,35.097878,35.277176,36.855034,38.40805,37.69699,35.341705,31.521227,27.073324
2016-05-20,23.26244,21.786716,20.059175,19.088663,19.837214,23.025942,30.585228,37.808258,39.780285,38.319405,37.479164,35.578068,33.536892,31.554,30.05344,29.370422,29.722237,30.72799,32.50074,33.644302,33.460354,32.66232,30.025242,26.14398
2016-05-21,23.76069,21.351242,19.74528,18.698254,17.903893,17.803978,18.976377,21.88386,24.179771,24.372612,23.120264,21.042833,18.681622,16.471119,15.219698,15.324622,17.08045,20.304205,24.480442,27.568874,28.220802,26.898136,24.222063,20.599567
2016-05-22,15.3912115,11.060447,7.8009605,6.2108383,4.9951878,3.7169342,3.6412983,4.8085155,5.985052,6.921566,6.3946,4.79216,2.6017551,1.524435,0.15620804,1.5747471,5.799223,12.181015,19.01038,24.094662,26.473053,26.529783,24.886473,21.804268
2016-05-23,18.645418,16.593782,14.793232,13.958717,15.12167,18.934937,26.362434,34.070557,37.050255,35.589878,35.039036,35.564697,34.74537,33.378506,31.959787,30.252094,29.18491,29.194717,30.817415,30.5649,28.456356,26.41706,23.55009,20.51806
2016-05-24,21.800407,19.864235,18.342554,17.38266,17.99506,21.173649,28.188736,35.205326,38.836395,39.644646,41.126358,42.19298,41.621346,40.137684,38.30249,36.430527,35.17621,35.22673,35.953724,36.420387,35.945976,34.547043,31.528006,27.77913
2016-05-25,24.882841,23.208782,22.023987,21.23302,21.76077,24.556488,30.447989,36.22721,39.307774,39.90576,40.501137,40.296288,39.02388,37.216568,35.754295,34.132423,33.24916,33.83404,35.430664,36.11056,35.65998,34.92435,32.25924,28.558308
2016-05-26,27.425406,24.98734,23.228016,21.659079,20.87187,20.641493,21.007175,23.099804,24.62847,25.772099,26.610483,26.57601,24.582886,21.96832,20.75795,20.6711,21.424452,23.740246,27.010588,29.980373,31.689753,32.221382,31.055677,27.90422
2016-05-27,25.853436,23.28538,21.666393,20.554863,21.00191,23.552677,28.388916,33.65567,37.145138,38.34402,39.037415,38.871914,37.441727,35.23427,33.674633,32.225403,31.987648,33.10134,35.179577,35.984116,35.18871,34.09429,31.53518,27.935982
2016-05-28,24.340279,21.369047,19.401798,17.950176,17.05981,17.225567,18.670437,21.691952,24.282564,25.648764,26.146229,25.264772,22.942947,19.972292,18.170607,17.51102,18.61471,21.329514,24.564524,26.606163,27.035091,26.097994,23.91995,20.376083
2016-05-29,18.144835,14.949894,12.20742,10.26945,8.975098,8.254618,8.708794,10.648331,12.4823265,13.930205,14.735708,14.816682,13.357942,11.244357,8.926003,8.483912,9.746738,13.783017,18.46363,21.926828,23.266531,22.691917,21.290926,18.83521
2016-05-30,14.960953,11.510696,8.941671,8.299894,9.807878,14.810159,23.476198,31.438765,33.983223,33.183876,32.993744,32.70168,31.404835,29.814407,28.399439,26.994352,26.64962,28.311584,30.95702,31.9811,31.107834,28.830555,25.852661,22.077475
2016-05-31,19.908535,17.82385,16.2862,15.6314125,16.871399,20.79422,28.682034,35.710484,37.70969,36.8441,36.800293,36.967243,36.125816,34.766083,33.637688,32.989994,32.906673,34.316277,36.225407,36.948402,36.75835,35.49688,32.37422,28.17372
2016-06-01,24.255949,21.872385,20.0818,18.981138,19.804962,22.934225,29.36524,36.458424,39.781662,40.353348,41.25776,41.389015,39.1414,36.042603,33.881027,31.750046,30.455997,30.647701,31.760893,31.973692,31.143883,30.219948,28.176682,24.853897
2016-06-02,23.982147,22.364346,21.083414,20.288322,21.058538,24.189117,31.448963,38.77644,41.65807,41.378983,41.450813,41.180305,39.118595,36.788963,34.88318,33.28885,32.546932,33.469032,35.27815,35.83805,35.036873,34.185513,31.859045,27.983883
2016-06-03,23.585667,21.73436,20.320854,19.522427,20.348,23.368738,30.034729,36.60279,39.23587,39.04049,39.0047,38.513237,36.299896,33.735195,32.06111,30.672321,30.229078,31.325962,33.423523,34.013042,33.37783,32.725594,30.704945,27.220594
2016-06-04,25.148169,22.960958,21.539383,20.502205,20.185335,20.387964,21.594896,24.432905,27.063782,28.245253,28.534649,27.839437,25.603191,22.808653,21.376907,20.827765,21.71341,24.02094,26.910091,28.851255,29.400394,29.491594,28.270493,25.175303
2016-06-05,23.382484,20.308525,18.182232,16.541908,15.401287,14.877199,14.933067,16.743694,18.41866,19.615488,20.537466,20.28808,18.519314,15.899994,14.533085,14.529032,15.876131,19.22332,23.400911,26.859327,28.70933,29.275198,28.399471,25.337322
2016-06-06,22.352642,20.205885,18.46275,17.530003,18.215672,21.37159,28.713045,35.659695,37.181103,35.473396,34.74982,34.22779,32.584213,30.949823,30.32373,29.779425,29.953392,32.219208,35.000317,35.413185,34.011322,32.94618,30.443441,26.25998
2016-06-07,25.61374,23.69374,22.550884,21.745554,22.160114,24.870186,31.508604,37.83573,39.64389,38.433456,37.37422,36.333,34.610077,32.947857,31.995089,31.846832,32.649097,35.244904,38.366444,39.293705,38.186394,37.026966,34.54673,30.30164
2016-06-08,25.455946,23.108158,21.473454,20.502186,20.83073,23.318638,29.570126,36.413216,38.84896,37.757236,36.495506,34.802135,31.62375,28.63845,26.860792,25.914808,26.233894,28.419415,31.383034,32.361294,31.328217,30.440662,28.749252,25.17721
2016-06-09,24.402754,22.135878,20.657763,19.706581,20.446728,23.31898,30.015743,37.51316,41.315216,41.29599,40.74476,39.80433,36.858513,33.495094,31.227188,29.553871,28.884136,30.202923,33.03522,34.448105,33.815,32.918316,31.262516,27.6101
2016-06-10,22.477955,19.766607,17.729864,16.56754,17.200136,19.511929,25.018713,30.387539,31.917233,30.526363,29.095306,27.194078,24.976816,23.214561,22.535135,22.052132,23.118088,26.07932,29.79314,31.208076,31.029549,31.38646,30.231522,26.818466
2016-06-11,25.948618,23.083206,20.957214,19.40914,18.886642,18.895401,19.653625,22.55034,25.44756,27.284693,28.388485,28.369616,26.457716,23.504326,21.975924,21.153915,21.626347,23.928349,26.926361,28.822216,29.17261,28.8847,27.71081,24.8003
2016-06-12,23.146353,19.533573,16.836498,14.744111,13.803177,13.74023,14.164457,16.636925,19.484716,22.128168,24.437853,25.0515,23.254457,20.036537,18.072643,17.269787,17.686935,20.60998,24.866018,27.97985,29.032475,28.63367,27.673634,24.859087
2016-06-13,21.693174,19.257532,17.428019,16.32845,16.97592,20.233315,27.301544,35.035316,39.373608,39.894733,40.541386,41.09555,39.300922,36.40679,34.4059,32.39784,30.983177,31.516636,33.723022,34.715282,33.691,32.298508,30.028343,26.32395
2016-06-14,24.08661,22.357458,21.155926,20.226492,20.737724,23.339819,29.47357,36.271744,39.99787,40.214073,40.055138,39.65916,37.38684,34.63212,32.99949,31.763763,31.084063,32.425446,35.244576,36.557472,35.765835,34.648903,32.517994,28.633913
2016-06-15,25.614494,23.969172,22.705582,21.760061,22.107788,24.389118,30.098608,36.796593,40.33918,40.183098,39.76887,39.25922,37.180424,34.616585,33.12876,31.92167,31.210241,32.298767,34.9536,36.139355,35.10039,33.937897,32.010086,28.469376
2016-06-16,25.674646,24.078201,22.805908,21.924501,22.24592,24.425867,29.973598,36.185066,38.700684,37.809704,36.986397,36.29673,34.869026,33.266613,32.478596,31.941248,32.013145,33.586727,36.293068,37.165123,35.546387,33.925934,31.596523,27.938179
2016-06-17,25.68973,23.40311,21.791843,20.688326,21.072586,23.275106,28.643822,35.196037,38.97473,39.184402,38.626053,37.20769,33.83886,30.394608,28.360481,27.061289,26.813475,28.180813,30.742321,32.09921,31.524603,30.659954,29.295399,26.307686
2016-06-18,22.523447,20.369883,18.984642,18.109947,18.15105,18.369007,19.416977,22.212385,24.712265,25.360931,25.126095,23.956318,22.097408,19.963951,18.95948,19.277992,20.92183,23.989302,27.411577,29.836353,30.347918,30.1502,28.979694,25.927294
2016-06-19,20.940088,17.795193,15.4096985,13.887129,13.168085,12.851488,12.944208,14.932658,17.49971,19.485256,20.88716,20.705458,18.79005,16.060886,14.4201,14.18949,15.265698,18.572948,22.819073,26.646154,28.627056,29.127644,28.599804,26.434837
2016-06-20,22.409264,20.105278,18.159142,17.239134,17.598415,20.159443,26.49416,32.872185,34.215443,32.39598,31.521751,30.780731,29.21867,27.706198,27.221004,26.411818,26.521008,28.703444,31.34187,31.840904,30.2794,29.055202,27.012632,23.78197
2016-06-21,23.791088,21.871536,21.017525,20.500454,21.377083,24.138338,30.329903,37.674503,42.30444,42.85489,42.887005,42.834785,40.634644,37.812744,35.47879,33.63422,32.47103,33.184734,35.370743,37.068817,36.60319,35.11525,32.776802,29.090597
2016-06-22,26.832409,25.160694,23.956953,22.907478,22.992012,25.074457,31.098406,37.955215,41.261307,41.01533,40.488396,39.567398,37.39064,35.148724,33.578384,32.387512,31.993248,33.419495,35.96602,37.12825,36.236618,35.19864,33.158463,29.314842
2016-06-23,26.313715,24.164104,22.727087,21.525478,21.519453,23.49783,29.316948,35.391678,37.142876,35.706924,33.909824,31.57415,28.566982,26.389532,25.362274,25.210388,26.49216,29.647636,33.363373,34.602974,33.392036,31.951315,29.517235,25.642958
2016-06-24,24.821995,23.104313,22.185986,21.558403,21.971611,24.33938,30.794031,37.096565,38.896088,37.303795,35.72223,34.272316,32.382263,30.63662,29.502728,29.196732,30.073755,32.499207,35.73545,37.209686,36.71615,35.861,33.944374,30.38859
2016-06-25,28.26718,25.628757,23.91259,22.678827,22.110464,22.11623,23.058712,26.053904,29.039843,30.84438,31.854494,31.903515,29.71113,26.777222,25.131638,24.395723,24.71485,26.381123,28.784084,30.2889,30.360027,29.88076,28.781162,26.162804
2016-06-26,21.499517,18.394836,16.224604,14.8354,14.275938,13.95835,14.288682,16.10307,18.096798,19.423332,20.210981,19.840202,18.220886,16.00771,14.604639,14.93159,16.80362,20.808392,25.542683,29.32789,30.76567,30.585997,29.495998,26.58483
2016-06-27,22.389788,19.867594,17.982971,17.135368,17.86492,20.886948,28.05065,34.714684,35.7757,34.002853,33.32307,32.65526,31.13404,29.777893,29.248434,28.470749,28.722689,31.072615,34.13416,34.739895,33.538876,32.65129,30.768856,27.61775
2016-06-28,26.952837,24.854576,23.527018,22.712227,23.014488,25.490864,32.137398,39.467663,42.278976,41.406525,40.55484,39.71234,37.678997,35.578766,34.307224,33.39575,33.145363,34.82361,37.770363,39.122303,37.810257,36.174507,33.495525,29.472584
2016-06-29,25.240913,22.781748,21.231287,20.052872,20.311062,22.483452,28.743523,35.019825,36.75934,35.181046,33.372032,31.414944,29.00574,27.130344,26.180391,25.805271,26.906673,30.085566,34.334045,36.423004,36.31048,35.914856,34.231583,30.651897
2016-06-30,25.591951,22.92687,21.072872,19.92465,20.22754,22.664768,29.188694,36.163906,38.926273,38.61595,38.333897,37.879097,35.67102,33.158825,31.57356,30.403961,30.28576,32.2071,35.330696,36.730377,35.946518,34.795315,32.749565,29.213612
2016-07-01,24.511286,21.893312,19.923191,18.661793,19.031073,21.265594,26.757603,32.167023,33.32179,31.57935,29.956549,28.255941,26.357494,24.788622,24.253265,24.080976,25.136137,28.23114,32.12926,33.3089,32.418606,32.01276,30.46037,27.016483
2016-07-02,22.212435,18.258486,15.479677,13.693554,12.825053,12.663563,14.118253,17.377169,20.40526,22.437824,23.451553,22.909153,21.022259,18.619627,16.820118,16.45079,17.691368,20.969034,24.811285,27.032904,27.551958,27.4681,26.56353,23.83674
2016-07-03,17.076626,13.142016,10.242048,8.722059,7.9666176,7.3705826,7.518755,9.117361,10.831953,11.850859,12.356793,11.960395,10.942153,9.27662,7.9987736,8.449488,10.967114,15.801149,21.362976,25.797153,28.14995,28.958813,29.098923,27.540564
2016-07-04,22.722551,20.436773,18.710949,17.985214,18.42718,21.429846,29.030737,36.497032,38.45134,36.521164,35.542873,34.904278,33.639282,32.08265,31.02194,30.196144,30.203796,32.456383,36.34397,38.084366,37.144096,35.951828,33.664604,29.936708
2016-07-05,28.228046,25.35038,23.287476,22.41173,22.590347,24.566294,30.156578,37.50616,40.66144,39.4636,37.58336,35.025246,30.899498,27.137602,24.90828,23.569931,23.619658,25.58573,28.670559,30.15074,29.594212,29.240149,27.882057,24.877575
2016-07-06,14.735085,11.064518,9.340876,9.165697,10.750364,14.344731,21.206577,27.275646,27.271288,23.596994,21.210548,18.909958,16.770857,15.279765,13.939446,13.371808,15.09017,18.957907,23.918964,27.184435,27.982609,27.954916,27.245544,24.798943
2016-07-07,22.002872,20.017036,18.920883,18.580008,19.467968,22.335999,29.506172,35.614212,35.703545,32.43369,30.278593,28.674889,27.19664,25.777792,25.2621,24.844215,26.064474,29.386486,33.802628,35.97119,35.727795,35.377197,33.799824,30.27109
2016-07-08,27.55882,24.603413,22.437538,21.247128,21.25338,23.184843,28.608835,35.211548,37.397747,36.05714,35.1171,33.621902,30.866592,28.041058,26.459145,25.532963,25.775885,27.280218,29.564861,30.066065,28.788776,27.794624,26.609926,24.144636
2016-07-09,19.736229,16.776817,15.351778,14.7295065,15.465366,16.42773,18.667923,22.139135,24.67927,25.031847,24.152555,22.284527,20.497362,18.507364,17.360779,18.154675,20.649849,24.620562,29.395802,32.13962,32.739185,33.21981,33.210938,30.830711
2016-07-10,21.2947,16.806133,14.055477,12.3062315,11.190191,10.7197485,11.037327,12.835899,14.629389,15.539656,14.840487,12.907598,10.429279,7.90254,6.849411,8.111567,11.709565,17.852905,24.71338,28.88588,29.980991,30.674007,30.170135,27.158592
2016-07-11,22.139671,19.116398,16.982918,16.314445,17.043156,20.589235,28.858747,36.85111,37.852085,33.592308,30.204937,27.629128,25.09724,22.817333,21.794874,21.120287,21.942814,25.036669,29.76521,32.117775,30.69705,29.211067,27.524338,23.991793
2016-07-12,22.10203,20.324997,19.193245,18.722637,19.440718,22.121725,28.874994,35.712135,37.515186,35.368256,33.89059,33.05668,32.170372,30.908762,29.721392,29.320885,29.985289,32.46522,36.851864,39.16044,38.65885,37.510395,35.813087,32.281364
2016-07-13,27.673203,25.492353,24.000637,23.12887,23.212421,24.79178,29.934717,36.7274,39.495697,38.52002,37.971165,37.443096,35.95033,34.16501,32.81008,31.561962,31.19072,32.01107,33.73806,34.261467,33.268295,32.504604,31.204365,28.628452
2016-07-14,26.407854,24.075958,22.300766,21.51382,21.850338,23.91478,29.209356,35.334675,37.323277,35.703613,34.096672,31.84456,28.891005,26.344946,24.738184,23.892134,24.4991,26.27078,28.555353,29.310703,28.355446,27.553795,26.002815,23.30293
2016-07-15,17.84627,15.333341,13.533118,12.875183,14.193353,17.292639,23.477947,28.877071,29.554747,27.735312,26.595823,25.41086,24.470861,23.428736,22.468855,21.92632,22.82711,25.170933,28.878265,31.121706,31.586483,31.429142,30.649754,28.343605
2016-07-16,26.709154,23.685326,21.992067,20.721027,19.897053,19.509623,20.064465,22.420605,25.297295,26.817091,27.034632,26.332685,24.735455,22.4892,21.404612,21.551142,22.77401,24.978348,27.447376,28.84849,29.088547,29.432951,28.825665,26.45226
2016-07-17,25.25469,22.456871,20.739895,19.443441,18.760252,18.335556,18.456509,20.35493,22.634315,24.076233,24.907701,24.485264,22.416346,19.494143,17.872482,17.429073,18.471294,20.902716,24.383783,27.515501,29.043694,29.64603,29.369062,27.225069
2016-07-18,23.497765,21.522213,20.036913,19.241434,19.78181,22.555523,29.568884,36.49479,38.06214,35.972523,34.318375,32.958866,31.113829,29.109753,27.895216,27.107716,27.595242,30.178902,34.066742,35.92959,35.702232,35.435814,34.05822,30.223383
2016-07-19,27.99829,26.016727,25.026665,24.336988,24.483603,26.28334,31.420473,37.150654,39.057453,37.71339,36.020424,34.545895,32.87047,31.248617,30.36824,30.130804,30.897327,33.168926,36.091537,37.546722,37.042164,36.142033,34.342922,31.055347
2016-07-20,27.077597,25.115152,24.005621,23.48073,23.74745,25.86269,30.979485,36.33769,37.55226,35.759743,33.7823,31.238392,28.54358,26.595432,25.372747,25.131878,26.388351,29.052807,32.075912,33.091732,31.854393,30.386656,28.234524,25.224781
2016-07-21,24.90341,23.421026,22.74096,22.422113,23.164522,25.569822,31.076668,37.37677,40.661736,40.294525,39.716667,39.210934,37.80163,36.110443,34.410297,33.20221,32.861,33.8451,36.13493,37.86939,37.575672,36.084686,34.21628,31.318384
2016-07-22,28.221392,26.419395,25.393295,24.814386,25.064268,26.956848,31.723114,37.132153,39.44625,38.992027,38.23287,36.93746,35.110428,33.503414,32.314484,31.537767,31.748343,32.959496,34.46065,34.860786,34.006084,32.906086,31.134544,28.696308
2016-07-23,27.852945,25.899368,24.921053,24.442408,24.281197,24.47561,25.410908,27.788397,30.17659,31.265137,31.342232,30.7458,29.264858,27.224003,26.004028,25.919445,26.968445,28.570133,30.825989,32.41733,32.45948,31.705383,30.482258,28.359715
2016-07-24,26.982132,24.684675,23.1965,22.13805,21.722242,21.466297,21.50275,22.886269,24.16275,24.952518,25.564217,25.027225,23.383034,20.944588,19.87776,20.185406,21.678818,24.473837,27.947128,31.208569,32.73444,32.840015,31.770468,29.296844
2016-07-25,28.115671,25.909706,24.435726,23.468489,23.652103,25.848476,30.933512,36.380836,38.860783,38.532486,38.180813,37.617958,36.5055,34.9889,34.30714,33.48029,33.044968,34.068527,35.843372,36.836494,36.405594,35.50098,33.468555,30.540358
2016-07-26,29.397808,27.512756,26.38609,25.646091,25.777987,27.51006,31.73339,36.48546,38.963562,39.177265,38.808296,37.861042,36.187283,34.542675,33.54724,32.83678,32.917828,34.189396,35.99193,37.092964,36.8525,35.924023,34.01417,31.305737
2016-07-27,29.430346,27.439949,26.194624,25.41273,25.519121,27.189888,31.24658,35.998222,38.597713,38.981003,38.832253,38.005363,36.223507,34.312866,33.11359,32.18669,32.00901,33.00143,34.695595,35.73336,35.509342,34.667973,32.974678,30.490604
2016-07-28,28.811188,27.191936,26.216007,25.589853,25.799776,27.73145,32.243443,37.07877,39.371193,39.347206,38.92409,38.069717,36.59907,35.105534,34.135746,33.430676,33.579887,34.828846,36.73972,37.924774,37.624794,36.44924,34.317215,31.390348
2016-07-29,27.84089,25.6268,24.263369,23.628504,24.006355,26.100512,30.684635,35.38047,37.38525,37.29615,36.574738,34.848404,32.448162,30.121387,28.66359,27.948477,28.277533,29.890596,32.14583,33.401253,33.34547,32.71029,31.194975,28.739983
2016-07-30,25.988487,23.672668,22.291645,21.524574,21.249535,21.17099,22.120863,24.424845,26.470654,27.305504,27.329988,25.955835,24.20209,22.33088,21.445814,21.995695,23.915644,26.56622,29.243662,31.777954,33.308456,33.48928,32.158104,29.773224
2016-07-31,28.962658,25.951937,23.733683,22.147394,21.091356,20.419891,20.395998,21.958324,23.282604,24.480331,25.88982,25.985443,24.724861,22.435844,21.113796,20.862856,21.532377,23.910988,26.795258,29.66039,31.224808,31.177347,29.939814,27.73666
2016-08-01,24.486061,22.473248,20.869413,20.074154,20.607777,23.049475,28.710218,33.92655,35.161392,33.94632,33.1654,31.792221,30.350285,29.120796,28.807854,28.634163,29.385807,31.747057,34.634262,36.07701,36.187668,35.49727,33.27858,30.089891
2016-08-02,28.75208,26.70616,25.547775,24.724669,25.085833,26.94064,30.764841,35.307514,37.658092,38.172363,38.496883,38.35594,37.139565,35.663204,34.785213,33.74697,33.100464,33.340405,34.161346,34.68841,34.08817,32.8257,30.792864,28.595802
2016-08-03,27.112797,25.099768,23.677885,22.94032,23.246632,25.266977,29.682362,34.15793,35.751057,35.608585,35.497726,34.533585,32.63771,30.68916,29.620022,28.995375,29.306814,30.366852,31.439533,31.610167,31.139185,30.285707,28.527016,26.223473
2016-08-04,23.40617,21.066416,19.491661,18.968071,20.00438,22.602894,27.758272,32.012726,32.770355,31.395626,30.05613,28.424606,27.038527,26.152704,25.997705,26.322247,27.812777,30.627314,33.631626,35.003197,34.879852,34.30587,32.411587,29.545792
2016-08-05,27.083757,24.927412,23.566875,22.93167,23.669024,26.06469,30.62624,35.533684,38.20838,38.889076,39.20051,38.49853,36.12973,33.471733,32.001472,30.736769,30.110027,30.57067,31.777048,32.516003,32.334145,31.587372,29.98613,27.745365
2016-08-06,26.908756,24.401302,23.097645,22.218283,21.58597,21.433071,22.704824,24.770378,26.686157,27.584892,27.436935,25.862415,23.249903,20.60339,18.871643,18.66327,19.659044,22.427673,25.539663,28.021618,29.043653,29.038443,27.740892,25.251436
2016-08-07,23.111221,20.022741,18.266409,17.07771,15.680959,14.426403,14.391046,15.078713,15.372796,15.272547,14.502476,12.582508,10.5369425,8.79808,7.683998,8.547918,10.8666525,15.534009,20.630722,24.520636,26.705738,27.421099,26.263433,23.856808
